# DipoleMomentWriter[version=1](center=False, density='comp')
#            time            norm                    dmx                    dmy                    dmz
# Start; Time = 0.00000000
        477.90627586       1.06581410e-14    -1.334270481358e-03    -1.346048630353e-03    -2.001195339147e-04
        478.73310333       8.88178420e-16    -4.442290559865e-03    -4.481504179239e-03    -6.662730374245e-04
        479.55993079       8.88178420e-16    -7.455729464048e-03    -7.521543650654e-03    -1.118240869047e-03
        480.38675826      -1.24344979e-14    -1.033407509223e-02    -1.042529733481e-02    -1.549946858248e-03
        481.21358573       4.44089210e-15    -1.303864367967e-02    -1.315373999691e-02    -1.955589056323e-03
        482.04041319       2.66453526e-15    -1.553325101339e-02    -1.567036801764e-02    -2.329740408797e-03
        482.86724066      -8.88178420e-16    -1.778521780634e-02    -1.794221364197e-02    -2.667499543648e-03
        483.69406813       4.97379915e-14    -1.976606441652e-02    -1.994054582964e-02    -2.964594967409e-03
        484.52089559       1.95399252e-14    -2.145169232066e-02    -2.164105333023e-02    -3.217412282439e-03
        485.34772306      -1.50990331e-14    -2.282233519563e-02    -2.302379533648e-02    -3.422986858610e-03
        486.17455053      -1.42108547e-14    -2.386264027673e-02    -2.407328355798e-02    -3.579016027928e-03
        487.00137799       8.43769499e-14    -2.456205209769e-02    -2.477886934811e-02    -3.683916639005e-03
        487.82820546      -1.77635684e-15    -2.491531415120e-02    -2.513524979462e-02    -3.736900294342e-03
        488.65503293      -5.32907052e-14    -2.492262362461e-02    -2.514262382267e-02    -3.737996573662e-03
        489.48186040      -9.76996262e-15    -2.458921964919e-02    -2.480627680548e-02    -3.687991266816e-03
        490.30868786       3.01980663e-14    -2.392478532759e-02    -2.413597731739e-02    -3.588336681631e-03
        491.13551533      -3.46389584e-14    -2.294319313378e-02    -2.314572028916e-02    -3.441113464746e-03
        491.96234280       8.88178420e-16    -2.166256968091e-02    -2.185379234464e-02    -3.249040323198e-03
        492.78917026      -7.99360578e-15    -2.010515971399e-02    -2.028263458914e-02    -3.015453613997e-03
        493.61599773       6.39488462e-14    -1.829677094065e-02    -1.845828254524e-02    -2.744224084410e-03
        494.44282520       8.88178420e-16    -1.626624457999e-02    -1.640983202607e-02    -2.439677454404e-03
        495.26965266      -3.37507799e-14    -1.404530661392e-02    -1.416928907378e-02    -2.106572118237e-03
        496.09648013      -3.28626015e-14    -1.166837182272e-02    -1.177137226176e-02    -1.750069745981e-03
        496.92330760       9.76996262e-14    -9.171754972236e-03    -9.252716920614e-03    -1.375616975437e-03
        497.75013506      -8.88178420e-15    -6.592570998180e-03    -6.650765614481e-03    -9.887804498305e-04
        498.57696253       2.66453526e-15    -3.967996967340e-03    -4.003023585469e-03    -5.951361429766e-04
        499.40379000      -8.88178420e-16    -1.334991002246e-03    -1.346775199750e-03    -2.002271813524e-04
        500.23061746      -5.86197757e-14     1.269934746944e-03     1.281145086878e-03     1.904701936724e-04
        501.05744493      -2.66453526e-14     3.811175136747e-03     3.844817834249e-03     5.716157751436e-04
        501.88427240       1.59872116e-14     6.254715190686e-03     6.309927807251e-03     9.381078587722e-04
        502.71109987       4.79616347e-14     8.568763625945e-03     8.644403094721e-03     1.285178259238e-03
        503.53792733      -4.88498131e-14     1.072405282059e-02     1.081871772267e-02     1.608437300760e-03
        504.36475480       4.17443857e-14     1.269396586069e-02     1.280601982323e-02     1.903892865130e-03
        505.19158227      -2.66453526e-14     1.445489797882e-02     1.458249626319e-02     2.168004619136e-03
        506.01840973       6.83897383e-14     1.598680214143e-02     1.612792304815e-02     2.397765822835e-03
        506.84523720      -1.33226763e-14     1.727355083658e-02     1.742603030469e-02     2.590757612595e-03
        507.67206467      -2.04281037e-14     1.830306285619e-02     1.846463017964e-02     2.745167995300e-03
        508.49889213       4.70734562e-14     1.906729383331e-02     1.923560729517e-02     2.859790445058e-03
        509.32571960      -5.68434189e-14     1.956203362278e-02     1.973471434034e-02     2.933993511590e-03
        510.15254707       7.99360578e-15     1.978665952862e-02     1.996132311756e-02     2.967683795305e-03
        510.97937453      -2.22044605e-14     1.974415685763e-02     1.991844528089e-02     2.961309049013e-03
        511.80620200      -9.14823772e-14     1.944125483298e-02     1.961286945146e-02     2.915878549260e-03
        512.63302947      -8.88178420e-15     1.888825749738e-02     1.905499062731e-02     2.832937736102e-03
        513.45985693      -4.52970994e-14     1.809861230025e-02     1.825837495971e-02     2.714503516430e-03
        514.28668440       3.55271368e-15     1.708855066576e-02     1.723939715237e-02     2.563010341760e-03
        515.11351187      -3.73034936e-14     1.587682961927e-02     1.601697980699e-02     2.381271469119e-03
        515.94033934      -7.37188088e-14     1.448442123890e-02     1.461228013049e-02     2.172432374280e-03
        516.76716680       1.42108547e-14     1.293419045724e-02     1.304836489206e-02     1.939922431916e-03
        517.59399427       1.24344979e-14     1.125068655162e-02     1.135000007626e-02     1.687423646572e-03
        518.42082174       3.10862447e-14     9.459976240343e-03     9.543482504540e-03     1.418845608313e-03
        519.24764920       7.99360578e-15     7.589290876851e-03     7.656283912311e-03     1.138272587696e-03
        520.07447667      -7.54951657e-14     5.666440725378e-03     5.716460058352e-03     8.498756812543e-04
        520.90130414       4.79616347e-14     3.719216325507e-03     3.752046804550e-03     5.578230241383e-04
        521.72813160      -7.10542736e-14     1.774845561975e-03     1.790512388311e-03     2.661983746890e-04
        522.55495907      -1.24344979e-14    -1.406466387124e-04    -1.418885359641e-04    -2.109494973013e-05
        523.38178654       3.90798505e-14    -2.002949794253e-03    -2.020630890286e-03    -3.004107618381e-04
        524.20861400      -8.88178420e-16    -3.789401207605e-03    -3.822851924710e-03    -5.683500168203e-04
        525.03544147      -2.48689958e-14    -5.478698725319e-03    -5.527061444496e-03    -8.217177318670e-04
        525.86226894      -5.06261699e-14    -7.051256278800e-03    -7.113500492352e-03    -1.057576309009e-03
        526.68909640      -8.88178420e-16    -8.490065246093e-03    -8.565010307265e-03    -1.273374726907e-03
        527.51592387       1.42108547e-14    -9.781067490422e-03    -9.867408657129e-03    -1.467004486784e-03
        528.34275134       2.04281037e-14    -1.091279639049e-02    -1.100912770319e-02    -1.636745777915e-03
        529.16957881       3.99680289e-14    -1.187596451967e-02    -1.198079803675e-02    -1.781205636021e-03
        529.99640627       8.17124146e-14    -1.266344794992e-02    -1.277523284467e-02    -1.899315587224e-03
        530.82323374      -7.46069873e-14    -1.327056783975e-02    -1.338771198239e-02    -1.990373876026e-03
        531.65006121      -7.81597009e-14    -1.369538948716e-02    -1.381628366912e-02    -2.054090333530e-03
        532.47688867      -8.88178420e-16    -1.393873304448e-02    -1.406177529772e-02    -2.090587970002e-03
        533.30371614       5.06261699e-14    -1.400387670757e-02    -1.412749399994e-02    -2.100358461888e-03
        534.13054361      -1.06581410e-14    -1.389637252135e-02    -1.401904082515e-02    -2.084234526819e-03
        534.95737107       1.86517468e-14    -1.362414904534e-02    -1.374441431697e-02    -2.043405324457e-03
        535.78419854      -3.28626015e-14    -1.319742015998e-02    -1.331391851869e-02    -1.979402771141e-03
        536.61102601       4.44089210e-14    -1.262805161430e-02    -1.273952392278e-02    -1.894006543608e-03
        537.43785347       2.48689958e-14    -1.192881312424e-02    -1.203411296470e-02    -1.789131892707e-03
        538.26468094      -1.11022302e-13    -1.111313777668e-02    -1.121123730834e-02    -1.666793567409e-03
        539.09150841       3.55271368e-14    -1.019536994433e-02    -1.028536795148e-02    -1.529143000340e-03
        539.91833588       1.86517468e-14    -9.190908383331e-03    -9.272039583749e-03    -1.378489753307e-03
        540.74516334       1.86517468e-14    -8.115848447645e-03    -8.187489638004e-03    -1.217247874933e-03
        541.57199081      -4.08562073e-14    -6.986359881779e-03    -7.048030597588e-03    -1.047842567232e-03
        542.39881828       2.75335310e-14    -5.818220800883e-03    -5.869579862335e-03    -8.726402994768e-04
        543.22564574       3.28626015e-14    -4.626600651932e-03    -4.667440788666e-03    -6.939162460498e-04
        544.05247321       2.57571742e-14    -3.426060513945e-03    -3.456302993470e-03    -5.138543392036e-04
        544.87930068      -3.28626015e-14    -2.230751738040e-03    -2.250442749229e-03    -3.345770553551e-04
        545.70612814       3.46389584e-14    -1.054463396876e-03    -1.063770851928e-03    -1.581525388019e-04
        546.53295561       0.00000000e+00     8.986016939616e-05     9.065409355458e-05     1.347776897376e-05
        547.35978308      -2.22044605e-14     1.190774210343e-03     1.201286310888e-03     1.785973353350e-04
        548.18661054       1.68753900e-14     2.238500702745e-03     2.258261461890e-03     3.357396118702e-04
        549.01343801       3.28626015e-14     3.224670976252e-03     3.253137003810e-03     4.836494329936e-04
        549.84026548      -8.88178420e-15     4.142135292909e-03     4.178700085873e-03     6.212544530371e-04
        550.66709294      -9.76996262e-14     4.984921419506e-03     5.028925757543e-03     7.476589335909e-04
        551.49392041      -1.24344979e-14     5.748216900940e-03     5.798959084075e-03     8.621410788123e-04
        552.32074788      -4.44089210e-14     6.428416592179e-03     6.485163100393e-03     9.641601790378e-04
        553.14757535       4.70734562e-14     7.023170516213e-03     7.085167086359e-03     1.053363772073e-03
        553.97440281      -2.75335310e-14     7.531274821673e-03     7.597756564309e-03     1.129571305455e-03
        554.80123028      -5.50670620e-14     7.952472956063e-03     8.022672717260e-03     1.192744298592e-03
        555.62805775      -4.97379915e-14     8.287263111228e-03     8.360418135865e-03     1.242957472172e-03
        556.45488521      -3.90798505e-14     8.536716613271e-03     8.612073602009e-03     1.280371509552e-03
        557.28171268       1.68753900e-14     8.702513262321e-03     8.779333742183e-03     1.305238351748e-03
        558.10854015       8.34887715e-14     8.787277665313e-03     8.864846330695e-03     1.317951648261e-03
        558.93536761       5.95079541e-14     8.794668109211e-03     8.872301945843e-03     1.319060085152e-03
        559.76219508      -4.08562073e-14     8.728795713161e-03     8.805847995220e-03     1.309180265125e-03
        560.58902255       4.52970994e-14     8.593572237324e-03     8.669430768748e-03     1.288898885292e-03
        561.41585001       2.84217094e-14     8.392753855830e-03     8.466839597560e-03     1.258779316714e-03
        562.24267748       3.55271368e-15     8.130420640718e-03     8.202190569904e-03     1.219433503209e-03
        563.06950495      -5.86197757e-14     7.811141950000e-03     7.880093380109e-03     1.171546776561e-03
        563.89633241       3.37507799e-14     7.439695345901e-03     7.505367765248e-03     1.115835691849e-03
        564.72315988       2.66453526e-14     7.020695364176e-03     7.082669000098e-03     1.052992360130e-03
        565.54998735      -3.81916720e-14     6.558360997325e-03     6.616253324722e-03     9.836495626701e-04
        566.37681482       4.08562073e-14     6.056532828374e-03     6.109995228172e-03     9.083833226953e-04
        567.20364228      -3.64153152e-14     5.518985094199e-03     5.567702266191e-03     8.277597216875e-04
        568.03046975      -7.37188088e-14     4.949723299120e-03     4.993415306501e-03     7.423795184707e-04
        568.85729722      -2.48689958e-14     4.352808827633e-03     4.391231589537e-03     6.528518555768e-04
        569.68412468       1.06581410e-14     3.731861822743e-03     3.764803216797e-03     5.597196991971e-04
        570.51095215      -1.50990331e-14     3.089988348037e-03     3.117263669338e-03     4.634489104518e-04
        571.33777962       4.79616347e-14     2.430362600585e-03     2.451815163994e-03     3.645155649536e-04
        572.16460708      -6.30606678e-14     1.756696388973e-03     1.772202274068e-03     2.634763777820e-04
        572.99143455      -1.24344979e-14     1.072966367417e-03     1.082436754075e-03     1.609277775003e-04
        573.81826202      -3.37507799e-14     3.828810868924e-04     3.862598887281e-04     5.742599242353e-05
        574.64508948      -3.99680289e-14    -3.101848653699e-04    -3.129239507302e-04    -4.652284478368e-05
        575.47191695       2.75335310e-14    -1.002951137323e-03    -1.011805457708e-03    -1.504267360701e-04
        576.29874442      -5.15143483e-14    -1.692148544940e-03    -1.707086592830e-03    -2.537953529753e-04
        577.12557188       1.50990331e-14    -2.374441952995e-03    -2.395402781573e-03    -3.561284829772e-04
        577.95239935       3.28626015e-14    -3.046205137728e-03    -3.073095792317e-03    -4.568822484146e-04
        578.77922682       3.19744231e-14    -3.703551359465e-03    -3.736244574526e-03    -5.554737018372e-04
        579.60605429      -2.66453526e-15    -4.342632693728e-03    -4.380967234695e-03    -6.513257149550e-04
        580.43288175      -4.70734562e-14    -4.959500105770e-03    -5.003279876391e-03    -7.438459951743e-04
        581.25970922      -7.01660952e-14    -5.549477599587e-03    -5.598465225674e-03    -8.323332165787e-04
        582.08653669       4.52970994e-14    -6.106981036375e-03    -6.160889848999e-03    -9.159498494142e-04
        582.91336415      -1.15463195e-14    -6.626076850203e-03    -6.684567798942e-03    -9.938059478571e-04
        583.74019162      -1.95399252e-14    -7.101023181050e-03    -7.163706528630e-03    -1.065040326679e-03
        584.56701909       2.13162821e-14    -7.526383676840e-03    -7.592821698566e-03    -1.128837620499e-03
        585.39384655      -3.81916720e-14    -7.896991339493e-03    -7.966700702553e-03    -1.184422860035e-03
        586.22067402      -5.41788836e-14    -8.207889420120e-03    -8.280343040468e-03    -1.231052614870e-03
        587.04750149      -4.79616347e-14    -8.454311671301e-03    -8.528940394058e-03    -1.268012023502e-03
        587.87432895       8.88178420e-16    -8.631938465712e-03    -8.708135010252e-03    -1.294653210280e-03
        588.70115642      -3.28626015e-14    -8.737151410884e-03    -8.814276560869e-03    -1.310433471062e-03
        589.52798389       7.10542736e-15    -8.766725353588e-03    -8.844111428360e-03    -1.314869087295e-03
        590.35481136       3.90798505e-14    -8.717371379774e-03    -8.794321670777e-03    -1.307466774719e-03
        591.18163882      -3.28626015e-14    -8.586012212056e-03    -8.661802851037e-03    -1.287764990948e-03
        592.00846629      -3.46389584e-14    -8.370475320881e-03    -8.444363264033e-03    -1.255437893931e-03
        592.83529376      -4.17443857e-14    -8.069615208768e-03    -8.140847302570e-03    -1.210313675458e-03
        593.66212122      -7.63833441e-14    -7.682953476014e-03    -7.750772342249e-03    -1.152320582136e-03
        594.48894869       3.73034936e-14    -7.210653699495e-03    -7.274303403975e-03    -1.081483149491e-03
        595.31577616      -3.99680289e-14    -6.653882916474e-03    -6.712617823098e-03    -9.979764081010e-04
        596.14260362       1.95399252e-14    -6.015009309827e-03    -6.068104682853e-03    -9.021555525521e-04
        596.96943109      -1.15463195e-14    -5.297566919374e-03    -5.344329216797e-03    -7.945506300047e-04
        597.79625856      -1.50990331e-14    -4.506333382906e-03    -4.546111232330e-03    -6.758782119931e-04
        598.62308602      -3.55271368e-14    -3.647482797149e-03    -3.679679322303e-03    -5.470643121868e-04
        599.44991349       5.86197757e-14    -2.728401553945e-03    -2.752485079981e-03    -4.092167739884e-04
        600.27674096      -1.68753900e-14    -1.757185611595e-03    -1.772695931436e-03    -2.635498568253e-04
        601.10356842       7.63833441e-14    -7.424127962992e-04    -7.489654229857e-04    -1.113501029550e-04
        601.93039589      -2.39808173e-14     3.066353740664e-04     3.093429967009e-04     4.599041406550e-05
        602.75722336       9.76996262e-15     1.379915614535e-03     1.392097384098e-03     2.069653552041e-04
        603.58405083      -6.48370246e-14     2.466955949473e-03     2.488733320021e-03     3.700040932557e-04
        604.41087829       4.17443857e-14     3.556942176829e-03     3.588341139647e-03     5.334846652829e-04
        605.23770576       4.88498131e-14     4.638348657615e-03     4.679293460867e-03     6.956784144450e-04
        606.06453323      -6.75015599e-14     5.698750839606e-03     5.749056053702e-03     8.547218548642e-04
        606.89136069       1.68753900e-14     6.725041297706e-03     6.784405789645e-03     1.008649073427e-03
        607.71818816       5.50670620e-14     7.703694054925e-03     7.771697296107e-03     1.155431394380e-03
        608.54501563      -7.10542736e-15     8.621144243861e-03     8.697245968449e-03     1.293034307082e-03
        609.37184309      -2.48689958e-14     9.464382940230e-03     9.547928053081e-03     1.419506678545e-03
        610.19867056      -1.01252340e-13     1.022119214282e-02     1.031141770204e-02     1.533016003549e-03
        611.02549803       1.59872116e-14     1.087983993000e-02     1.097587943836e-02     1.631802676627e-03
        611.85232549       2.93098879e-14     1.142906137513e-02     1.152994890114e-02     1.714177142958e-03
        612.67915296      -1.77635684e-14     1.185868315476e-02     1.196336296718e-02     1.778613566671e-03
        613.50598043      -1.15463195e-14     1.216014855680e-02     1.226748939516e-02     1.823828576008e-03
        614.33280789      -5.59552404e-14     1.232647586689e-02     1.243528484552e-02     1.848775026119e-03
        615.15963536      -1.13686838e-13     1.235204666928e-02     1.246108130863e-02     1.852610243645e-03
        615.98646283       2.13162821e-14     1.223262571972e-02     1.234060615067e-02     1.834699004391e-03
        616.81329030      -9.76996262e-15     1.196564767292e-02     1.207127137685e-02     1.794656554026e-03
        617.64011776       1.77635684e-15     1.155058998913e-02     1.165254983256e-02     1.732404516574e-03
        618.46694523       3.37507799e-14     1.098903177635e-02     1.108603456314e-02     1.648179733223e-03
        619.29377270       4.97379915e-14     1.028424191055e-02     1.037502329505e-02     1.542472483308e-03
        620.12060016      -2.84217094e-14     9.440830281385e-03     9.524166607264e-03     1.415974177149e-03
        620.94742763       0.00000000e+00     8.464958754075e-03     8.539680758361e-03     1.269608992288e-03
        621.77425510      -1.77635684e-14     7.364808146853e-03     7.429818782356e-03     1.104603924801e-03
        622.60108256       1.03916875e-13     6.150760832078e-03     6.205054699421e-03     9.225161622481e-04
        623.42791003      -2.84217094e-14     4.835248223294e-03     4.877929658917e-03     7.252102238056e-04
        624.25473750       6.03961325e-14     3.432487430516e-03     3.462786273616e-03     5.148184430652e-04
        625.08156496      -5.86197757e-14     1.958240503669e-03     1.975525733940e-03     2.937048837737e-04
        625.90839243       1.24344979e-14     4.296350279489e-04     4.334268175086e-04     6.443840396742e-05
        626.73521990      -2.66453526e-14    -1.135005042869e-03    -1.145024768149e-03    -1.702326894417e-04
        627.56204736       5.59552404e-14    -2.716397256634e-03    -2.740376354950e-03    -4.074163380068e-04
        628.38887483      -4.88498131e-14    -4.294559532752e-03    -4.332469474434e-03    -6.441155433663e-04
        629.21570230      -2.04281037e-14    -5.849013231519e-03    -5.900644717968e-03    -8.772588414274e-04
        630.04252977       3.01980663e-14    -7.359011573804e-03    -7.423972170869e-03    -1.103734544628e-03
        630.86935723      -2.66453526e-14    -8.803929335080e-03    -8.881644546932e-03    -1.320449194992e-03
        631.69618470       2.66453526e-14    -1.016378469274e-02    -1.025350364257e-02    -1.524405840371e-03
        632.52301217      -8.88178420e-14    -1.141965745286e-02    -1.152046225567e-02    -1.712766749250e-03
        633.34983963      -3.37507799e-14    -1.255376874168e-02    -1.266458457724e-02    -1.882865379727e-03
        634.17666710       6.21724894e-15    -1.354932211766e-02    -1.366892590244e-02    -2.032182530044e-03
        635.00349457      -6.83897383e-14    -1.439050599141e-02    -1.451753507362e-02    -2.158346712037e-03
        635.83032203      -3.64153152e-14    -1.506284721443e-02    -1.519581118609e-02    -2.259187187036e-03
        636.65714950      -8.08242362e-14    -1.555374274661e-02    -1.569103994883e-02    -2.332813698160e-03
        637.48397697       8.88178420e-16    -1.585302047370e-02    -1.599295945536e-02    -2.377700593243e-03
        638.31080443      -3.10862447e-14    -1.595340551135e-02    -1.609423060356e-02    -2.392756750709e-03
        639.13763190      -6.75015599e-14    -1.585056249623e-02    -1.599047975709e-02    -2.377331936884e-03
        639.96445937      -1.50990331e-14    -1.554268571083e-02    -1.567988525306e-02    -2.331155325777e-03
        640.79128683      -1.06581410e-14    -1.503029871301e-02    -1.516297526635e-02    -2.254305439891e-03
        641.61811430      -7.37188088e-14    -1.431665576651e-02    -1.444303278473e-02    -2.147270364816e-03
        642.44494177       8.08242362e-14    -1.340809911397e-02    -1.352645603338e-02    -2.011001340094e-03
        643.27176924      -8.43769499e-14    -1.231376564706e-02    -1.242246255799e-02    -1.846868745957e-03
        644.09859670      -1.15463195e-14    -1.104513572103e-02    -1.114263405454e-02    -1.656594462304e-03
        644.92542417      -3.73034936e-14    -9.616067651152e-03    -9.700951171297e-03    -1.442257009316e-03
        645.75225164       3.55271368e-15    -8.042989958042e-03    -8.113987449661e-03    -1.206320405942e-03
        646.57907910       3.81916720e-14    -6.344695290970e-03    -6.400701430948e-03    -9.516032500869e-04
        647.40590657      -7.10542736e-15    -4.541938832588e-03    -4.582031512840e-03    -6.812184874008e-04
        648.23273404       2.66453526e-14    -2.657229822191e-03    -2.680685634601e-03    -3.985421479911e-04
        649.05956150       2.66453526e-14    -7.146690230684e-04    -7.209773046242e-04    -1.071889616640e-04
        649.88638897      -3.64153152e-14     1.260371956853e-03     1.271497906572e-03     1.890357342518e-04
        650.71321644      -5.41788836e-14     3.241604248430e-03     3.270219069549e-03     4.861890268586e-04
        651.54004390      -5.86197757e-14     5.202227595831e-03     5.248149354983e-03     7.802513059971e-04
        652.36687137       2.57571742e-14     7.115555258970e-03     7.178366454724e-03     1.067219983440e-03
        653.19369884       5.32907052e-15     8.955554731720e-03     9.034608072881e-03     1.343190599698e-03
        654.02052631      -2.39808173e-14     1.069686909513e-02     1.079129346125e-02     1.604360020593e-03
        654.84735377      -3.37507799e-14     1.231470757446e-02     1.242341301283e-02     1.847010026040e-03
        655.67418124       6.21724894e-15     1.378539373206e-02     1.390708129580e-02     2.067589527428e-03
        656.50100871      -6.21724894e-15     1.508741548511e-02     1.522059633743e-02     2.262872054658e-03
        657.32783617      -1.24344979e-14     1.620199036226e-02     1.634500987041e-02     2.430040534975e-03
        658.15466364      -2.57571742e-14     1.711279313547e-02     1.726385256003e-02     2.566646446326e-03
        658.98149111       1.86517468e-14     1.780556870256e-02     1.796274347262e-02     2.670551749404e-03
        659.80831857      -2.04281037e-14     1.826834561651e-02     1.842960548390e-02     2.739960918376e-03
        660.63514604      -1.50990331e-14     1.849214193113e-02     1.865537735667e-02     2.773526801775e-03
        661.46197351       2.22044605e-14     1.847159295776e-02     1.863464704356e-02     2.770444784034e-03
        662.28880097       6.48370246e-14     1.820515281391e-02     1.836585501177e-02     2.730483007838e-03
        663.11562844       6.21724894e-15     1.769494223910e-02     1.785114071576e-02     2.653959551310e-03
        663.94245591       2.84217094e-14     1.694649503950e-02     1.709608680665e-02     2.541704394332e-03
        664.76928337      -3.01980663e-14     1.596851789745e-02     1.610947682038e-02     2.395023402414e-03
        665.59611084      -2.04281037e-14     1.477262014819e-02     1.490302256970e-02     2.215657787460e-03
        666.42293831      -3.90798505e-14     1.337310715916e-02     1.349115569859e-02     2.005753127634e-03
        667.24976578       3.28626015e-14     1.178705172880e-02     1.189109971361e-02     1.767870068676e-03
        668.07659324      -3.01980663e-14     1.003447572577e-02     1.012305322671e-02     1.505011576540e-03
        668.90342071      -1.24344979e-14     8.138124745564e-03     8.209962616917e-03     1.220589125580e-03
        669.73024818      -5.15143483e-14     6.122822127217e-03     6.176870347971e-03     9.183258246992e-04
        670.55707564      -4.88498131e-14     4.015006494093e-03     4.050448426398e-03     6.021870442510e-04
        671.38390311      -6.92779167e-14     1.842599930711e-03     1.858865415784e-03     2.763606526344e-04
        672.21073058       2.84217094e-14    -3.653445888574e-04    -3.685692496163e-04    -5.479586779700e-05
        673.03755804       6.03961325e-14    -2.579308226622e-03    -2.602076162290e-03    -3.868551569326e-04
        673.86438551      -1.50990331e-14    -4.769678015407e-03    -4.811780954967e-03    -7.153757413505e-04
        674.69121298       6.39488462e-14    -6.906739386942e-03    -6.967706762623e-03    -1.035900915454e-03
        675.51804044       3.10862447e-14    -8.960944089971e-03    -9.040044506023e-03    -1.343998907544e-03
        676.34486791       1.06581410e-14    -1.090364520984e-02    -1.099989439967e-02    -1.635373136551e-03
        677.17169538       4.17443857e-14    -1.270776999661e-02    -1.281994471867e-02    -1.905963122098e-03
        677.99852284      -4.17443857e-14    -1.434818080589e-02    -1.447483592523e-02    -2.151998617606e-03
        678.82535031       2.39808173e-14    -1.580198234177e-02    -1.594147062391e-02    -2.370045698285e-03
        679.65217778      -8.88178420e-16    -1.704884037117e-02    -1.719933508625e-02    -2.557054547552e-03
        680.47900525       2.30926389e-14    -1.807113446547e-02    -1.823065334082e-02    -2.710382383725e-03
        681.30583271       3.55271368e-15    -1.885406933534e-02    -1.902049949192e-02    -2.827810149142e-03
        682.13266018       1.06581410e-14    -1.938601288702e-02    -1.955713876507e-02    -2.907593215667e-03
        682.95948765      -4.52970994e-14    -1.965884986123e-02    -1.983238426426e-02    -2.948514420552e-03
        683.78631511      -4.70734562e-14    -1.966794839873e-02    -1.984156323833e-02    -2.949879059770e-03
        684.61314258      -2.75335310e-14    -1.941202703296e-02    -1.958338290227e-02    -2.911494936015e-03
        685.43997005      -2.75335310e-14    -1.889353415401e-02    -1.906031325467e-02    -2.833729267465e-03
        686.26679751      -5.59552404e-14    -1.811916738107e-02    -1.827911103381e-02    -2.717586588801e-03
        687.09362498       5.06261699e-14    -1.709955232940e-02    -1.725049564580e-02    -2.564660574947e-03
        687.92045245      -2.48689958e-14    -1.584832550117e-02    -1.598822396338e-02    -2.376996479228e-03
        688.74727991       8.88178420e-15    -1.438186304713e-02    -1.450881669579e-02    -2.157050467133e-03
        689.57410738      -1.77635684e-15    -1.271969921061e-02    -1.283198052074e-02    -1.907752361490e-03
        690.40093485      -9.76996262e-15    -1.088445404154e-02    -1.098053516000e-02    -1.632494812299e-03
        691.22776231      -8.88178420e-16    -8.901027007099e-03    -8.979599878117e-03    -1.335012344924e-03
        692.05458978       1.86517468e-14    -6.795963435039e-03    -6.855954331130e-03    -1.019286332721e-03
        692.88141725      -6.48370246e-14    -4.597334522039e-03    -4.637917510266e-03    -6.895270056191e-04
        693.70824472      -3.28626015e-14    -2.334685615310e-03    -2.355295564769e-03    -3.501657001834e-04
        694.53507218      -4.17443857e-14    -3.881382385629e-05    -3.915745766392e-05    -5.821491399161e-06
        695.36189965      -1.33226763e-14     2.258653423311e-03     2.278590195004e-03     3.387620093918e-04
        696.18872712       8.88178420e-15     4.525965384921e-03     4.565916378283e-03     6.788226979069e-04
        697.01555458       1.77635684e-15     6.732033307024e-03     6.791457912087e-03     1.009697755308e-03
        697.84238205      -1.86517468e-14     8.846906280695e-03     8.924999504757e-03     1.326895022785e-03
        698.66920952      -3.55271368e-15     1.084192296079e-02     1.093762681190e-02     1.626115754661e-03
        699.49603698      -4.61852778e-14     1.268984289850e-02     1.280185892904e-02     1.903274319005e-03
        700.32286445      -2.30926389e-14     1.436524737396e-02     1.449205275915e-02     2.154558311560e-03
        701.14969192       2.39808173e-14     1.584526285367e-02     1.598513285744e-02     2.376537067832e-03
        701.97651938      -1.68753900e-14     1.711015244034e-02     1.726118810193e-02     2.566250368716e-03
        702.80334685      -1.86517468e-14     1.814324386718e-02     1.830339905506e-02     2.721197636816e-03
        703.63017432       3.90798505e-14     1.893053051688e-02     1.909763545763e-02     2.839278101916e-03
        704.45700178       2.30926389e-14     1.946074032220e-02     1.963252573802e-02     2.918801136076e-03
        705.28382925       2.84217094e-14     1.972584750767e-02     1.989997327105e-02     2.958563000519e-03
        706.11065672      -4.79616347e-14     1.972145080753e-02     1.989553793516e-02     2.957903575435e-03
        706.93748419      -3.55271368e-15     1.944696237005e-02     1.961862668497e-02     2.916734689350e-03
        707.76431165       2.48689958e-14     1.890577604805e-02     1.907266332893e-02     2.835565368116e-03
        708.59113912       8.88178420e-15     1.810521651798e-02     1.826503719664e-02     2.715494196536e-03
        709.41796659      -3.73034936e-14     1.705623189691e-02     1.720679304296e-02     2.558163215610e-03
        710.24479405      -9.32587341e-14     1.577319405670e-02     1.591242960167e-02     2.365727976624e-03
        711.07162152      -4.61852778e-14     1.427387306907e-02     1.439987380442e-02     2.140853708795e-03
        711.89844899       2.84217094e-14     1.257921585817e-02     1.269025747986e-02     1.886682118410e-03
        712.72527645       3.81916720e-14     1.071278167411e-02     1.080734784222e-02     1.606746717187e-03
        713.55210392       1.06581410e-14     8.700174986096e-03     8.776975378922e-03     1.304887768043e-03
        714.37893139      -5.77315973e-14     6.568874917910e-03     6.626861777761e-03     9.852267043442e-04
        715.20575885      -2.13162821e-14     4.348329585845e-03     4.386715100480e-03     6.521802705350e-04
        716.03258632      -1.15463195e-14     2.069698798913e-03     2.087970214760e-03     3.104219406254e-04
